id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgwbmzIu_0IifyvhYeJ4AaABAg,Andrew McLaughlin,1 week ago,1527240016844,Nice video. Check this out - https://flow-analytics.com/blog/flow-analytics-crash-course-part-1,0,false,0,,,,,,
UgzW5ncr2gS5e7KI3t14AaABAg,Brian Perkins,1 week ago,1527240016853,"I am learning R from SAS. They are very similar. Excellent explanation, great video!",0,false,0,,,,,,
Ugz_V-z-ULPpdx2XEUZ4AaABAg,James Weldon,1 week ago,1527240016884,"When I plot the table
table(train$Survived, train$Title, train$Pclass)
it shows no people in 3rd class with the title 'Other', as expected. However, when I plot the same data via ggplot (with facet_wrap(~Pclass)) it shows approximately 20 people in 3rd class with title 'Other'. This is true of a number of variables. It plots accurately when I don't include the facet_wrap.
Is anybody else having this issue? Any idea what may be causing it?",0,false,0,,,,,,
UgydV6tQzHm2U_cVPFN4AaABAg,Tayyab Clean,2 weeks ago,1526635216894,https://youtu.be/6zmCSFmRqSk,0,false,0,,,,,,
UgwPuoJgB8_UQB7ds214AaABAg,priyanka,2 weeks ago,1526635216903,"HI David ,
was getting StatBin requires a continuous x variable the x variable is discrete. Perhaps you want stat=""count""? in 44:29 i.e plotting the graph but used geom_bar resolved my prblm...",0,false,0,,,,,,
Ugx8Vw4_AEPlwkQTx8V4AaABAg,kevin george,3 weeks ago,1526030416914,"its very nice and good...

https://bit.ly/2FZKOMg",0,false,0,,,,,,
UgzsGIw822YWHtDWi6R4AaABAg,christian Martin,3 weeks ago,1526030416921,May ask why did you remove the Excel and r video course?,0,false,0,,,,,,
UgxHYOdEwQvj9V9biw14AaABAg,Prajita Sawant,3 weeks ago,1526030416953,Great tutorial ......Thank you......,0,false,0,,,,,,
UgzKO5lLspoyDbwzqOZ4AaABAg,Mario Ma,3 weeks ago,1526030416963,"Sorry, see all videos now, tx much !!!",0,false,0,,,,,,
Ugx-Gf-KAQgrJZLwgWV4AaABAg,Mario Ma,3 weeks ago,1526030416973,"Tx much David, do you have part 2 where we do model and process test ds? I undestand this is part of some learning program, right ? Would be nice to get cont. even with pay.  Tx again.  May 2018",0,false,0,,,,,,
UgwHSSAF8lmzxWk1hZV4AaABAg,Ken Tobin,3 weeks ago,1526030416981,Thank you!  Looking forward to applying R some day soon.  Nice Job!,0,false,0,,,,,,
UgyWUb-MQ-KyyvWmNcV4AaABAg,Nyamaa Bayarma,1 month ago,1525166416987,"Hi David, i'm just wondering, since randomforest algorithm already does feature selection, is it possible that you get almost the same accuracy while not doing data exploratory analysis?",0,false,0,,,,,,
UgzzWKpvUNR4W7qKNpp4AaABAg,Imran Naseem,1 month ago,1525166418143,"Hi David,

I hope you are well. Why you have stopped posting new videos. You also have removed other useful videos.

thanks,

Imran",0,false,0,,,,,,
Ugz3QlpidmwQB3TWlb14AaABAg,Danny waz,1 month ago,1525166418183,"I  am having issue with ggplot. it is not loading >>
Titanic.r

#load ggplot2
train$Pclass <- as.factor(train$Pclass)

ggplot(train, aes(x=Pclass, fill=factor(Survived)) +
         geom_histogram(width=0.5)+
         xlab(""pclass"")+
         ylab(""total count"")+
         labs(fill= ""Survival"")

Console:-

ggplot(train, aes(x=Pclass, fill=factor(Survived)) +
+          geom_histogram(width=0.5)+
+          xlab(""pclass"")+
+          ylab(""total count"")+
+          labs(fill= ""Survival"")
+ 

I am unable to view the plot",0,false,0,,,,,,
Ugx3HSACr4cq4NFN3wF4AaABAg,Technogeekscs Pune,1 month ago,1525166418195,I really enjoyed this tutorial. Very good effort and excellent presentation. https://bit.ly/2pXSuIW,0,false,0,,,,,,
UgwjQxZfmduxAH_rB8p4AaABAg,Ali Safa,1 month ago,1525166418205,Thanks a lot for such a valuable video!,0,false,0,,,,,,
UgwyNYSgx7DVb35Y5bh4AaABAg,engrakas,1 month ago,1525166418239,"I am trying the code but the error is comming as: 
data.combined <-rbind(train, test.survived)
Error in match.names(clabs, names(xi)) : 
  names do not match previous names

Will u please clarify that",0,false,0,,,,,,
UgwfXnlw6AsrbwjzBqt4AaABAg,Steven Rhodes,1 month ago,1525166418249,Works for Microsoft... hmm cool...Clicks the Mac link... NOOOOOOO!!!,0,false,0,,,,,,
UgxqoCpEG9apo-suomF4AaABAg,Ryan Seitz,1 month ago,1525166418261,"As someone evaluating an MBA focused around data analytics, this video was a tremendous help. Thanks, David!",0,false,0,,,,,,
UgzFh1d_JjhSaQ8BJtR4AaABAg,Tarik Jake,1 month ago,1525166418271,"Can you please share the URL of the correct data?? I have read the comments and I ve searched on github, but the data set is still not working. I am having issues with opening the data sets. The ones that I can open have the Passenger ID in first column so when I add column to create the test.Survived, it is creating to the first column. So my test and train have 12 columns but the names of the columns do not match...",0,false,0,,,,,,
Ugx_k19yIWyopXtNaAZ4AaABAg,Mooni Boo,1 month ago,1525166418281,"still like that video in 2018! very helpful and very ""comforting"" voice :D",0,false,0,,,,,,
UgwuKhEwCHF3C7QNgph4AaABAg,asdfasdfadsfasdfasdfa,1 month ago,1525166418314,"Very useful video, thanks",0,false,0,,,,,,
Ugz3fuWWLRPk_w4krnB4AaABAg,Renato Gomes,2 months ago,1522574418324,very very good!,0,false,0,,,,,,
UgxUm2cNJNtOON_GKf14AaABAg,Zoe Salinas,2 months ago,1522574418335,quite informative!! getting back to this video as soon as I finish work,0,false,0,,,,,,
UgxOgd6VFXztTWBcWbV4AaABAg,Charles Pilgrim,2 months ago,1522574418344,This guy sounds like the fella in charge of the party in the Leeroy Jenkins video,0,false,0,,,,,,
UgwRcJgJSiOjfyatAdB4AaABAg,Daryl Goh,2 months ago,1522574418356,"Hi anyone encounter this error?
Code:
ggplot(train, aes(x = Pclass, fill = factor(Survived))) + 
  stat_count(width = .5) + 
  xlab(""Pclass"") +
  ylab(""Total Count"") + 
  labs(fill = ""Survived"")

Error log:
Warning messages:
1: In grid.newpage() : this function not yet implemented
2: In grDevices::recordGraphics(requireNamespace(""ggplot2"", qui... : this function not yet implemented
3: In grobName(grob, prefix) : this function not yet implemented (4 times)
4: In rectGrob(coords$xmin, coords$ymax, width = coords$xmax - ... : this function not yet implemented
5: In unit(scale_details$x.major, ""native"") : this function not yet implemented
6: In unit(scale_details$y.major, ""native"") : this function not yet implemented
7: In unit(scale_details$y.minor, ""native"") : this function not yet implemented
8: In grobTree(element_render(theme, ""panel.background""), if(le... : this function not yet implemented
9: In gTree(children = do.call(""gList"", panel)) : this function not yet implemented
10: In gpar(fontsize = size, col = colour, fontfamily = family, ... : this function not yet implemented
11: In gpar(fontsize = element$size, col = element$colour, fontf... : this function not yet implemented
12: In unit(rep(xp, n), ""npc"") : this function not yet implemented
13: In unit(rep(yp, n), ""npc"") : this function not yet implemented
Error in titleGrob(label, x, y, hjust = hj, vjust = vj, angle = angle : could not find function ""descentDetails""",0,false,0,,,,,,
UgycfgsSJT8OYlaSa754AaABAg,Haila AlArifi,2 months ago,1522574418389,"Hello, I work on a project about knowledge base constructed from text using NLP and IE.
And I have some difficulties finding a data set and the process of how to work on it. 
If you have any information send me an email.
H.AlArifi.1995@gmail.com
Thank you.",0,false,0,,,,,,
UgxkyQkAWytONsz-I-t4AaABAg,john bake,2 months ago,1522574418399,"how can you be doing predictive modelling and be IT, do you have a math degree?",0,false,0,,,,,,
UgwteftqMsV5tgVjcdd4AaABAg,ENTROPY,2 months ago,1522574418410,Git Gud,0,false,0,,,,,,
UgxQWskQa7R1eNm8rpJ4AaABAg,Ravi Rajput,2 months ago,1522574418421,"Nice one; this will also add some info
https://youtu.be/q2czpYm81dY",0,false,0,,,,,,
UgwCvwpL0ZjgnN2VoiZ4AaABAg,Amit Baderia,2 months ago,1522574418456,Very good Explanation,0,false,0,,,,,,
Ugw8pvWwvsXktXigOU14AaABAg,AirborneLRRP,2 months ago,1522574418468,You are a rock star. YES,0,false,0,,,,,,
UgzGTaYy9iLoh85vGK54AaABAg,Florian Wicher,2 months ago,1522574419323,"Thank you Dave, i'm learning so much :D",0,false,0,,,,,,
Ugx42NSskxWUidQfW9N4AaABAg,kablamopow,2 months ago,1522574419332,Thanks for the video. Great Info,0,false,0,,,,,,
UgxDP8k9JGnXsyj-Y6N4AaABAg,Sasha Films Reviews,2 months ago,1522574419367,"I can't get the str_detect function to work, I get this error 
> library(stringr)
Error in value[[3L]](cond) : 
  Package ‘stringr’ version 1.2.0 cannot be unloaded:
 Error in unloadNamespace(package) : namespace ‘stringr’ is imported by ‘apa’, ‘ez’, ‘evaluate’, ‘reshape2’ so cannot be unloaded
In addition: Warning message:
package ‘stringr’ was built under R version 3.4.3 

then when I try and run the code to assign misses

> misses <- data.combined[which(str_detect(data.combined$Name, ""Miss."")),]
Error in str_detect(data.combined$Name, ""Miss."") : 
  could not find function ""str_detect""

So bizarre. If it's a problem with latest updates is their an alternate to str_detect?",0,false,0,,,,,,
UgwbF8RRgOgHq7-pgbl4AaABAg,Dinesh Kumar,3 months ago,1519896019377,work at microsoft and using mac. irony haha,0,false,0,,,,,,
Ugyyuk6gUDA6oiDvluN4AaABAg,Andrew Feist,3 months ago,1519896019383,they let you use a macbook?,0,false,0,,,,,,
UgzS7qeLWnXt8q-xLG94AaABAg,Patrick Logan,3 months ago,1519896019392,Just wanted to add my $0.02 and say thank you as well.  This really short circuits learning the application of R to analytics.  Very much appreciate your time and contribution.,0,false,0,,,,,,
UgxoNWayjL9oIILxGcN4AaABAg,Ronen Slonim,3 months ago,1519896019402,The geom-histogram plot doesn't work anymore - must use geom-bar function,0,false,0,,,,,,
Ugwf4icpjUt47krh0yZ4AaABAg,Petru Radu,3 months ago,1519896019434,A VERY GOOD TUTORIAL for data analysis in R can be found at: www.picsag.com/2018/02/12/r-tutorial-data-analysis-project/,0,false,0,,,,,,
Ugyhn4erEUPVNVCX0I14AaABAg,Alexander Radev,3 months ago,1519896019445,"Hi, thanks for the videos! I've ran into an error with geom_histogram which was solved using geom_bar. I did the same as you did. How is it possible that I've got an error and you didn't? Is it because I'm on a newer version or I've just missed something?",0,false,0,,,,,,
Ugx8-kHA3bIREaBbVkh4AaABAg,Tyler Durden,3 months ago,1519896019456,The tutorial is not really for beginners,0,false,0,,,,,,
UgzDxAXxgGLEiXhS2MJ4AaABAg,Gaël Latouche,3 months ago,1519896019461,Hello David and thank you for your video! I am a newbie in the big data world and i don't have any experience in R. Should i go across this video tutorial to understand or should i go through another video first? Really passionate by the topic but i need to catch up quickly with R for some exams stuff. Thanks for your help and advise.,0,false,0,,,,,,
UgzFnyiNho4xrb9O7UV4AaABAg,Luke Ruffner Robinson,3 months ago,1519896019493,"If you're having issues combining data, make sure the S in ""test.Survived"" is capitalized. Press run and it should work then.",0,false,0,,,,,,
UgzRw0B1qZSoZocl7rB4AaABAg,Martin Monsalvo,3 months ago,1519896019502,Great video! Thank you so much.,0,false,0,,,,,,
Ugwvai4EfTcRoHx86md4AaABAg,dsv dsv,3 months ago,1519896019512,"1 hour 5 minutes in
*probobly biologically impossible",0,false,0,,,,,,
UgzxtOc_DqKL9Pbplz54AaABAg,Noe Lomeli,3 months ago,1519896019522,Thank you for making this video!  You are truly gifted at explaining R in such a simple and eloquent manner.,0,false,0,,,,,,
Ugy2Lovd4oNFHUUd9aR4AaABAg,James O'Connor,4 months ago,1517476819528,"This was my first exposure to R, or any programming language for that matter, and was very easy to follow and enjoyable. Thank you!",0,false,0,,,,,,
UgzdMyzo4ivFCFTGSst4AaABAg,Raghu Raj Rai,4 months ago,1517476819573,"Wow! That was great. I downloaded this offline and took a lot of time to study this. It was great. 
I like how you went about explaining things as we progressed. 
Thanx a lot!",0,false,0,,,,,,
UgxraFDzt6nUHv9Aleh4AaABAg,Marli Richmond,4 months ago,1517476819588,"Incredibly helpful video, thank you David!",0,false,0,,,,,,
Ugx4c5lhgxasel5oPJZ4AaABAg,Hakuna Matata,4 months ago,1517476819598,"Great videos on the subject :) , I have a question will I be able to do Data Analysis on iPad ? I mean can I run python,R, SQL and Tableau efficiently on it or I will need a laptop?",0,false,0,,,,,,
UgzpICB7MufhsV9kBq54AaABAg,Gurkaran Singh,4 months ago,1517476819609,Great Video,0,false,0,,,,,,
UgwBFXv8KxqItUFzT5B4AaABAg,Urban Beats Daily,4 months ago,1517476820461,Love this. Check out the beats on my channel i know you'll like them. You get 5 free beats too if you sign up on the site there. ✊ #urbanbeatsdaily,0,false,0,,,,,,
Ugx5GRqOKl5bX5JpmYV4AaABAg,Jon McBrine,4 months ago,1517476820472,"How up to date are these files, if I do this, will it still work?",0,false,0,,,,,,
Ugw_AHm9maLhasQP_TB4AaABAg,ashekatmvlg,4 months ago,1517476820476,"grep(""Mr."", ""Robins, Mrs. Alexander A (Grace Charity Laury)"") 

is returning 1.  

Why this is the case? Shouldn't this return 0 ?",0,true,1,,,,,,
,,,,,,,,Ugw_AHm9maLhasQP_TB4AaABAg.8b6sEVxxfiQ8b8z-hDwpg6,ashekatmvlg,4 months ago,1517476821331,"to match the (.) as well I used: grep(""Mr\\."", ""Robins, Mrs. Alexander A (Grace Charity Laury)"") 
it is working fine now.",0
Ugz6ARiLPuPbtGMS8bR4AaABAg,Kristofer Johansson,4 months ago,1517476820513,"Hi and thanks for the videos. I made a problem where i made Survived colum and Pclass colum the same in the data.combine variable. So when i use ""table"" i get the same results for both Pclass and Sruvived. How do i change that properly. Thanks from Sweden!",0,true,1,,,,,,
,,,,,,,,Ugz6ARiLPuPbtGMS8bR4AaABAg.8avUsM2KsDc8avW39aqp8j,Kristofer Johansson,4 months ago,1517476821368,I think i firgured it out. Thanks again!,0
UgwgHrER9En3iiI8VYV4AaABAg,Madi,5 months ago,1514798420532,Why are you using a Mac?,0,false,0,,,,,,
Ugyc5iyaghZFDvwxT5F4AaABAg,Hicham H,5 months ago,1514798420547,"i have problem wiht Combine data sets.
data.combined <- rbind(train, test.survived) , the Console show me:  data.combined <- rbind(train, test.survived)
Error in match.names(clabs, names(xi)) :
what should I do ?",1,true,3,,,,,,
,,,,,,,,Ugyc5iyaghZFDvwxT5F4AaABAg.8aaX964AZFq8as16e_hElP,Chris Wong,5 months ago,1514798421641,"Change  the ""survived"" in <- data.frame(survived = rep(""None"", nrow(test)), test[,]) to ""Survived,"" with uppercase to match the column name on the train data set",0
,,,,,,,,Ugyc5iyaghZFDvwxT5F4AaABAg.8aaX964AZFq8as1VXBF7XI,Chris Wong,5 months ago,1514798421649,"It looks like Kaggle updated all the column names in the data set to uppercase since the making of this video, so it might actually be easier to edit the spreadsheet and make the names lowercase again to follow along.",0
,,,,,,,,Ugyc5iyaghZFDvwxT5F4AaABAg.8aaX964AZFq8asYI3G_Ea8,Hicham H,5 months ago,1514798421653,thank u,0
UgyirGIFJRSsgBFm6xR4AaABAg,Mohsin siyal,5 months ago,1514798420589,Thank you so much sir. I wonder you work with Microsoft but still using Mac :),0,false,0,,,,,,
Ugzzs17SnwsGn0PXa3d4AaABAg,Somos 2D,5 months ago,1514798420599,"To add a column to Test table it was not necessary to use replicate function. I just simply wrote: 
test.survived <- data.frame( Survived = ""None"", test[,])",0,false,0,,,,,,
Ugyttq6-qaqdV00UiaZ4AaABAg,Ivan Fonseca Costa,5 months ago,1514798420604,"Dave I cannot find the files even though they are CSV (Comma Delimited).csv.

It does not appeae when I try to choose the directory.

Could you help me?",1,true,4,,,,,,
,,,,,,,,Ugyttq6-qaqdV00UiaZ4AaABAg.8aJSuUr1jhE8aNe_SbyTFG,David Langer,5 months ago,1514798421712,@Ivan Fonseca Costa - I'll need your help to understand the problem fully. Did you download the files to your local hard drive and you cannot load them into R using the read.csv() function?,0
,,,,,,,,Ugyttq6-qaqdV00UiaZ4AaABAg.8aJSuUr1jhE8aO5E4eFf-e,Ivan Fonseca Costa,5 months ago,1514798421716,Yes. Exactly @David Langer!!,1
,,,,,,,,Ugyttq6-qaqdV00UiaZ4AaABAg.8aJSuUr1jhE8aSkUAFn8tU,David Langer,5 months ago,1514798421725,"OK, have you set your working directory in R to point at the file location where the .CSVs are on disk?",1
,,,,,,,,Ugyttq6-qaqdV00UiaZ4AaABAg.8aJSuUr1jhE8aTEeBtT0dq,Ivan Fonseca Costa,5 months ago,1514798421733,"I did exactly how did you explain in the video, but they can not find the files .CSVS",0
Ugx0-xFqeeVE0eRdN2t4AaABAg,Nick  Doe,5 months ago,1514798420616,"Hi, 
I have this dataset that I call:crime and I want to sort/filter only let's say Rape from the crime category column and show all occurrences. But the closes I get is that it shows True but not showing the actual word ""Rape"". What am I doing wrong? I have tried to use subset and/or filter but to no avail. It works in Pandas (Jypyter notebook) with slightly different code. This is my line in RStudio. Thanks for any ideas in advance.

Shows True/False: 
View(crime[""UCR.CRIME.CATEGORY""]==""RAPE"")",1,true,2,,,,,,
,,,,,,,,Ugx0-xFqeeVE0eRdN2t4AaABAg.8_vieaARyHv8_xuhc9de7z,David Langer,5 months ago,1514798421307,"@Nick Doe - If I understand your scenario correctly the following should work using standard R syntax:


View(crime[crime$UCR.CRIME.CATEGORY == ""RAPE"", ])",0
,,,,,,,,Ugx0-xFqeeVE0eRdN2t4AaABAg.8_vieaARyHv8a2i54DGQr1,Nick  Doe,5 months ago,1514798421313,Hi David. Thanks for getting back to me. That worked :-),1
UgwXRsQDN-xZWjGIC9t4AaABAg,Kaustubh Gosavi,5 months ago,1514798420652,"very good video. Speaking of jokes, David, why are you using Macbook even though you work at Microsoft?",1,true,1,,,,,,
,,,,,,,,UgwXRsQDN-xZWjGIC9t4AaABAg.8_tQo4eTOo78_xuIoLegya,David Langer,5 months ago,1514798421481,"@Kaustubh Gosavi - For transparency I no longer work at Microsoft (I left in Jan 2017), but my home laptop for many years has been a Mac. I especially like an application called ScreenFlow that I use for making my videos and there is no Windows version of the software.",0
Ugwe4WsyR3nHWCEVXMF4AaABAg,jdenk,5 months ago,1514798420663,"At approx 55 minutes is there any reason why you used the ""which"" function?  I am able to achieve the same output without using this function both when creating a value with the duplicated names and pulling them from data.combined. I've used: dup.names<- as.character(data.combined[duplicated(as.character(data.combined$Name)),""Name""]) and data.combined[data.combined$Name %in% dup.names,].  Just curious if there is any practical reason. Thank you!",1,true,2,,,,,,
,,,,,,,,Ugwe4WsyR3nHWCEVXMF4AaABAg.8_nNG4Vxo938_xuQtUR67k,David Langer,5 months ago,1514798421522,"@jdenk - At the time I wrote the code I thought that using which() would make the code more understandable to a broader audience. These days I'm not so sure I would do it that way. As you point out, technically the call to which() is often not needed.",0
,,,,,,,,Ugwe4WsyR3nHWCEVXMF4AaABAg.8_nNG4Vxo938a6ge5xJhZw,jdenk,5 months ago,1514798421528,"Okay, got it.  I just wanted to make sure I wasn't missing anything here!  Thank you very much!",0
Ugy_oYyuGwmKl8A1gCN4AaABAg,Debojeet Goswami,6 months ago,1512120020678,"Excellent tutorial. However, I am not able to use facet_wrap for Pclass. 
ggplot(data.combined[1:891,],aes(x=title,fill=Survived))+
+     geom_bar(width = .5)+
+     facet_wrap(Pclass)+
+     ggtitle(""Pclass"")+
+     xlab(""Title"")+
+     ylab(""Total Count"")+
+     labs(fill=""Survived"")
Error in as.quoted(facets) : object 'Pclass' not found.
after using a variable for the same using
 pclass=data.combined$Pclass
> ggplot(data.combined[1:891,],aes(x=title,fill=Survived))+
+     geom_bar(width = .5)+
+     facet_wrap(pclass)+
+     ggtitle(""Pclass"")+
+     xlab(""Title"")+
+     ylab(""Total Count"")+
+     labs(fill=""Survived"")
""Error: Must use either variable name or expression when facetting""",1,true,2,,,,,,
,,,,,,,,Ugy_oYyuGwmKl8A1gCN4AaABAg.8_OR84WwHEI8_SMb1430up,David Langer,6 months ago,1512120021411,"@Debojeet Goswami - I would advise grabbing the .CSV and .R code from the GitHub. Most people find they can troubleshoot problems quickly in their code by referring to the GitHub files. In you specific case the code should be:


facet_wrap(~ pclass)",1
,,,,,,,,Ugy_oYyuGwmKl8A1gCN4AaABAg.8_OR84WwHEI8_fRs5Lg4h4,Debojeet Goswami,5 months ago,1514798421440,"Thanks David.. I figured it that day. Nevertheless, will use your Github files hereafter",0
UgwWk6qsc_6fTjq8DSN4AaABAg,BiometeoroloG,6 months ago,1512120020715,"This was quite helpful!  Wish I had found this back when I was in grad school, but better late than never.  Thanks!",1,true,1,,,,,,
,,,,,,,,UgwWk6qsc_6fTjq8DSN4AaABAg.8_HVn3ycJU-8_SMBkkdD_U,David Langer,6 months ago,1512120021595,"BiometeoroloG - Thanx for the compliment, greatly appreciated. Glad you liked the video!",0
UgyfEkpbd5jHf17jQyB4AaABAg,Cheng Gao,6 months ago,1512120020728,"In the command following command, what the meaning of 'which', it seems deletion of 'which' doesn't affect, misses<-data.combined[which(str_detect(data.combined$Name, ""Miss"")),]",1,true,1,,,,,,
,,,,,,,,UgyfEkpbd5jHf17jQyB4AaABAg.8_2mnrZE0JB8_AIBl8idvp,David Langer,6 months ago,1512120021251,@Cheng Gao - You are correct. I originally wrote the code with the intent of it being more readable to folks not familiar with R. Strictly speaking the call to which() is not needed as the call to str_detect() will return a boolean vector and R will only index where that boolean vector has a value of TRUE.,0
UgwctBupAHdhlu3bbDF4AaABAg,Ricardo Gomes de Sousa,6 months ago,1512120020741,oh crap you deleted all the R Introduction Videos for Excel users. I'm not really an Excel user but it was helpful anyway. I think I got to the 10th video. Thanks for the Help. I might start with these series.,1,true,1,,,,,,
,,,,,,,,UgwctBupAHdhlu3bbDF4AaABAg.8_2-Jd8dMsm8_4U9cXKBpV,David Langer,6 months ago,1512120021562,"@Ricardo Gomes de Sousa - Those videos are the property of my former employer, Data Science Dojo. I would suggest contacting them via help@datasciencedojo.com for their plans regarding hosting the content in the future.

Dave",0
UgzAysJtQOt2LRYNW-V4AaABAg,To Yo,6 months ago,1512120020754,"Hi David,  Thank you for the video! I want to progress but I have trouble with installing ggplot2:  i get this error: 

Error in loadNamespace(i, c(lib.loc, .libPaths()), versionCheck = vI[[i]]) : 
  namespace ‘scales’ 0.4.0 is being loaded, but >= 0.4.1 is required
ERROR: lazy loading failed for package ‘ggplot2’
* removing ‘/Library/Frameworks/R.framework/Versions/3.2/Resources/library/ggplot2’

I have tried to update ""scales"", but think I was unsuccessful as it didn't help me out.

Do you have any suggestion? (I am new to R an couldn't find proper help on google...0

Thanks a lot!",0,true,3,,,,,,
,,,,,,,,UgzAysJtQOt2LRYNW-V4AaABAg.8ZyHJRTSY3M8_AInl6LFTv,David Langer,6 months ago,1512120021781,"@To Yo - In RStudio you can look at all the installed packages, including their versions. Check out the entry for the scales package. If it is not the right version you can click the grey X button in the Packages pane to uninstall the package. Then install the package and it should get the right version.",0
,,,,,,,,UgzAysJtQOt2LRYNW-V4AaABAg.8ZyHJRTSY3M8_RUanG0hrp,To Yo,6 months ago,1512120021791,"Thank you David for your answer. Unfortunately, it is not working for me.
 I see that I have the 0.4.0 version of scales. When I uninstall then reinstall it, I still get the 0.4.0. When I click on Update, I see that the the 0.5.0 version is available but when I try to update scales, the line  > install.packages(""scales"") is executed and I still end up with the version 0.4.0.",1
,,,,,,,,UgzAysJtQOt2LRYNW-V4AaABAg.8ZyHJRTSY3M8_SMOPVnsQz,David Langer,6 months ago,1512120021797,@To Yo - Check your version of R. You may need to upgrade R itself before you can get the latest package version.,0
UgyMvPzYr6KnoPeABLV4AaABAg,Nitesh Patil,6 months ago,1512120020790,"What is the purpose of combining both test and train data set, instead we can perform analysis directly with these sets?",1,true,1,,,,,,
,,,,,,,,UgyMvPzYr6KnoPeABLV4AaABAg.8ZxEMg10FA98_4UoZiqY1u,David Langer,6 months ago,1512120021468,"@Nitesh Patil - While not required I usually do this for two reasons: 1) It allows data wrangling/feature engineering code to be executed once across all observations. 2) It ensures that all factors levels are the same across both train and test.

In the case of #2 it is possible to have factors levels in one dataset that are not in the other for the same variable. This often times leads to the prediction function throwing errors if it encounters a factor level in the test set that wasn't present in the training set.


Dave",0
UgzmLdC_CuEf3xB-iXJ4AaABAg,hasibul lalu,6 months ago,1512120020804,"data.combined <- rbind(train, test.survived) this code does not work, although previous codes work. it gives output as>>> Error in match.names(clabs, names(xi)) : 
  names do not match previous names.

but why? do I need to install any packages?


Thanks",1,true,1,,,,,,
