id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugx61V5phmdx_UeWjDp4AaABAg,ElLuben,1 month ago,1525166167040,Thanks! I Love your vid,0,false,0,,,,,,
Ugy-ga_KbsaeErP7f2B4AaABAg,Miscritz Brotherzz,1 month ago,1525166167049,lol that pokemon op,0,false,0,,,,,,
UgzFUOe37tnlOkX-cmN4AaABAg,Peter Gruntz,1 month ago,1525166167052,Well. Python 2. I wanted to use python3 and boom. python2 works neither. you need numpy (seems like i should install that first.),0,false,0,,,,,,
UgzCYE74J7JJeaQT4RF4AaABAg,丘杰,1 month ago,1525166167061,"god, I love you so much!",0,false,0,,,,,,
UgwapGVHYaOM5Tbv8K14AaABAg,1998 mulan szechuan sauce is the meaning of life,2 months ago,1522574167070,i just got a sci boner,0,false,0,,,,,,
UgzqwYqCHJRpgBm7pBR4AaABAg,zxmnbzmnxcbnmzx,2 months ago,1522574167073,probably the best narrator. thank you so much. I hope your other videos are like this one too. the fast beginning fascinated me.,0,false,0,,,,,,
Ugx1PVXz0HsvWdBjiXZ4AaABAg,IRVING NAVARRO,2 months ago,1522574167082,the  best master ever !,0,false,0,,,,,,
UgxXhr8Lv9P7BpXrOTZ4AaABAg,Hari Krishna Reddy,2 months ago,1522574167089,"hi siraj
I am trying to learn from the kaggle quora question pairs challenge answers
facing some difficulty,
can you kindly make a video on siamese network solutions",0,false,0,,,,,,
UgzR1khUfG2kDtoSBW94AaABAg,Hari Krishna Reddy,2 months ago,1522574167130,"hi siraj
I am trying to learn from the kaggle quora question pairs challenge answers
facing some difficulty,
can you kindly make a video on siamese network solutions",0,false,0,,,,,,
UgxqLdZrmKf4uKntJxV4AaABAg,Hari Krishna Reddy,2 months ago,1522574167138,"hi siraj
I am trying to learn from the kaggle quora question pairs challenge answers
facing some difficulty,
can you kindly make a video on siamese network solutions",0,false,0,,,,,,
Ugx-p0SxjWDPQEipy_d4AaABAg,Fruit F*cker,2 months ago,1522574167143,03:00 I laughed a little too hard for this. Subscribed because of this.,0,false,0,,,,,,
UgxV2NOP90Azu67dj9l4AaABAg,Niraj Das,2 months ago,1522574167152,I tried to write the same code in pycharm but could't run it. I did install the dependencies but I could't run it? shall I ditch pycharm or I can do it in pycharm as well?,0,false,0,,,,,,
Ugz8HWPJJAA4BWJLEah4AaABAg,Nick Bowman,2 months ago,1522574167163,https://github.com/murflaw7424/Learn-Python-for-Data-Science/blob/%231/%231,0,false,0,,,,,,
UgxPzi1KgzhkrGrpc-94AaABAg,Sergey Kojoian,2 months ago,1522574167173,"""yo, wtf"" made my day :)) Can't tell you how many times I have had the same reaction working in Windows",0,false,0,,,,,,
UgyyGmrega4yE3nE7Ut4AaABAg,Mohamed Linux,2 months ago,1522574167177,"really good channel & explaining , keep-up .",0,false,0,,,,,,
UgwSkUMqOtUl70VwRWF4AaABAg,sha big,2 months ago,1522574167184,address: https://github.com/norwoood/pyhw/blob/master/gender_classifier.py,0,false,0,,,,,,
UgxzuEzfZWXLCeVWFOJ4AaABAg,yazan al khatib,2 months ago,1522574167193,"If anyone is facing a problem with libraries Python 3, Windows10 64bit try using Anaconda https://scipy.org/install.html",0,false,0,,,,,,
Ugz46I1RXgiSZWja84V4AaABAg,Coolhomenow -,2 months ago,1522574168313,"The content is very valuable, but the teaching style is terrible. Could you go even faster, like 5x faster (good will sarcasm)",0,false,0,,,,,,
Ugz-hJoU3hscJeu_TSB4AaABAg,Sebastian Shammer,2 months ago,1522574168321,"On windows, I highly recommend downloading winpython. It's big, but it's good. A lot of preinstalled packages, many of which are very important for datascience (numpy, pandas, ...) and environments are included too.",0,false,0,,,,,,
Ugz6eoOaG0XJWwv-Ne94AaABAg,nitish awasthi,2 months ago,1522574168326,https://youtu.be/FPvgc9aFJpI,0,false,0,,,,,,
UgwQvLs-GFuv31InIpN4AaABAg,oldwer,2 months ago,1522574168333,"Hey Siraj, I taking your syllabus on learning ML in 3 months and I'm currently at week 5 
Here is my code for the challenge: https://github.com/JCombe/ML-Gender-Classification

the classifiers KNeigbors and Gaussian naive bayes where the most accurate ones in my test.",0,false,0,,,,,,
UgyvShI71m-4qdR4peB4AaABAg,Shubham Ranjan,2 months ago,1522574168340,"hi, is it possible to write a decision tree ?",0,false,0,,,,,,
UgzjDt6GQRCJidtRtnl4AaABAg,JanTube,2 months ago,1522574168345,"I did everything you showed. It seems like the tutorial is outdated. There are missing several parentheses like in print (prediction). Also, it tells me ModuleNotFoundError: No module named ""numpy"". Seems like I have to install that, too. Then it asks for: No module named ""scipy"". After installing that, everything seems to work! Also you could have said that Sublime Text costs about 70 USD ""for continued use"". That is a lot of money for a text editor to learn the basics. Thanks for the rest!",0,true,1,,,,,,
,,,,,,,,UgzjDt6GQRCJidtRtnl4AaABAg.8djd096cm5A8grO9RwUGIK,srikarkashyap,2 days ago,1527671769024,"Sublime keeps ""demanding"" $70 for continued use but never expires! (just like WinRAR)",0
Ugx2KVP9eF7A_JY6sCt4AaABAg,Ravi Rajput,2 months ago,1522574168355,"Nice one; this will also add some info
https://youtu.be/q2czpYm81dY",0,false,0,,,,,,
UgzVLP9wlSqrg1zbFF94AaABAg,Machine Learning,2 months ago,1522574168363,BEST SIR !!!! thank you it helped me a lot,0,false,0,,,,,,
Ugw35s8hT8ppF5GL92F4AaABAg,Tough Nut,2 months ago,1522574168368,"Great, I might be late to the party...but guess what?  eat, sleep, code and party!",0,false,0,,,,,,
Ugw2Oy1TzwnSGwIdg794AaABAg,Kamisis,2 months ago,1522574168374,I got lost at connecting Sublime with Python... yay.,0,true,2,,,,,,
,,,,,,,,Ugw2Oy1TzwnSGwIdg794AaABAg.8d_xvgvTgP68deIcfpSZ4B,Siraj Raval,2 months ago,1522574169091,haha. keep going!,1
,,,,,,,,Ugw2Oy1TzwnSGwIdg794AaABAg.8d_xvgvTgP68dfPVinm2Q-,Kamisis,2 months ago,1522574169097,Siraj Raval Both macbook today. Attempt number 2 tomorrow 😂,0
UgwQ12ZNJIt98LPl7gx4AaABAg,Luana Fragoso,2 months ago,1522574168380,Does anyone know which resource he is using to plot the decision tree at 4:35?,0,false,0,,,,,,
UgwDZn9OHc0mL27DG0N4AaABAg,Farooq Muhammad,2 months ago,1522574168386,Can any body advise the same example with fuzzy classifier.,0,false,0,,,,,,
UgwZD5LnQK9uH9v_6L54AaABAg,VISION,2 months ago,1522574168390,"that ""yo wtf"" @ 2:20 had me fucking weak.",0,false,0,,,,,,
Ugzone95PtBUXtTfO594AaABAg,Swen remake,2 months ago,1522574168397,for some window user i need to install  numpy & scipy,0,false,0,,,,,,
UgyspeLtUgczwflUeFV4AaABAg,Arshad Pooloo,2 months ago,1522574168401,Thank you for sharing all those resources. Its been very helpful so far. Keep sharing,0,false,0,,,,,,
Ugx450Ky3jsv3Tnv-wJ4AaABAg,raj,2 months ago,1522574168409,how to do this with anaconda navigator?,0,false,0,,,,,,
UgwBTeiQKoyunScNCHl4AaABAg,Javier Florian,3 months ago,1519895768414,Just loved it! I will become one!!,0,false,0,,,,,,
UgzDZMLApbpNn_Ra_8h4AaABAg,kapil sharma,3 months ago,1519895768421,"hey siraj, i am new t programming, can i do python for datascience course . please suggest what should be the best way to achieve this goal. i really like your style.please help",0,false,0,,,,,,
Ugz1pkH1MvNfyNA59al4AaABAg,TheOne AndOnly,3 months ago,1519895768427,Fucking shit faggot your fucking memes fucking distract me god fucking damn it. 10/10 would learn python for data science again though.,0,false,0,,,,,,
UgxfE0ABTAdnNoTkJQR4AaABAg,VINAYAK RASTOGI,3 months ago,1519895768434,.,0,false,0,,,,,,
UgzA3ZyEu2qAf88eakl4AaABAg,Diego Stefanon,3 months ago,1519895773121,"Python most used and a lot of libraries 
But...
F# rocks  !!
F# + ironpython... pure power",0,false,0,,,,,,
Ugx4wg4OFMhV7LkvzJJ4AaABAg,Aryan Hegde,3 months ago,1519895773131,Thug life bob the builder cracked me up,0,false,0,,,,,,
UgzPBM_2IpjEDsVde7V4AaABAg,CrazyCoders,3 months ago,1519895773141,You're too fast... don't get a time to understand...,0,false,0,,,,,,
UgzPpozPIII-n6nXusB4AaABAg,Vikas Choubey,3 months ago,1519895773151,"Decision tree, naive bayes(gaussian), nearest neighbors(centroid) and SVM all gave Male",0,false,0,,,,,,
Ugxa2Ij8nDVTyl-yFU54AaABAg,Hans Sendelbach,3 months ago,1519895773155,"On OSX I was prompted to install numpy after my first attempt to run ""$ python demo.py"". ""Scikit-learn and its dependencies are all available as wheel packages for OSX."" see http://scikit-learn.org/stable/developers/advanced_installation.html

$ pip install -U numpy scipy scikit-learn # This fixed the problem. Thanks Siraj. YOU ARE AWESOME!!!! : )",0,false,0,,,,,,
UgzZwnrWT01AdYhsVc14AaABAg,AMAN CHANDRA,3 months ago,1519895773163,how to install scikit .please help,0,true,1,,,,,,
,,,,,,,,UgzZwnrWT01AdYhsVc14AaABAg.8d-l_hZ2vcy8d3_SzVH7kM,David holl,3 months ago,1519895773660,type pip install -U scikit-learn,0
UgzlEZSRF1JYnnTlrGB4AaABAg,P Pratip Rao,3 months ago,1519895773173,"Thank you so much for this wonderful video. You are doing a great job , I get strong motivation from your YouTube channel, it's easy to understand and your presentation skills are excellent and learning python programming even though I do not have a engineering degree. God bless you brother.",0,false,0,,,,,,
UgyrD1kSIDJwEo_NI054AaABAg,André Ferreira,3 months ago,1519895773178,"My code is on GitHub >> https://github.com/aferreira44/pyhton-for-data-science/blob/master/scikit-learn.py

I tried Support Vector Classification (SVC and LinearSVC methods), Gaussian Naive Bayes and KNeighbor Classifier, beyond the DecisionTreeClassifier method of the tutorial and here are the outputs prediction:

DecisionTreeClassifier and LinearSVC: Sometimes the predict is ['male'], other times is ['female']
SVC: ['male']
GaussianNB: ['male']
KNeighborsClassifier: ['male']

I don't know which is better, but I think the DecisionTreeClassifier and LinearSVC aren't the most assertive methods.",0,false,0,,,,,,
UgyDqQZS1VjkVE7wCLh4AaABAg,Swapnil Borse,3 months ago,1519895773187,You are one cool data science mentor in the world of nerdy ones! :P,0,false,0,,,,,,
UgzF7Q6zt5kna7CUNxF4AaABAg,Hai Wang,3 months ago,1519895773192,wrong. all science is knowledge. therefore AI and knowledge mapping and conceptual frameworks and logic,0,false,0,,,,,,
UgzUf1KJ8wYTaXJ4s1F4AaABAg,Bradley Post,3 months ago,1519895773199,"If you guys have problems with the scikit-learn installation, use ""python -m pip install --user scikit-learn"" on your terminal on OS X.",0,false,0,,,,,,
UgzmOLmeZI6Dd-YiHCd4AaABAg,Yuri Radavchuk,3 months ago,1519895773206,"You're awesome, Siraj. But I can tell that you're not a Windows guy. FYN, Sublime Text is far from being easy to setup, when you try to add libraries to it. It can be close to hell with days of trying to figure out how to make that library work. 

F it. I'm using cloud IDE.",0,false,0,,,,,,
UgxhYurGOm6AvJdtOxN4AaABAg,Yesha krishna,3 months ago,1519895773209,Can I use atom text editor instead of sublime text?,0,false,0,,,,,,
UgyaSHWZjQV6qC9istV4AaABAg,Prophet goho,3 months ago,1519895773215,k im just starting with this one but how do i compare their results and get the best one(probably i'll use cross validation) and how do i train it on other data and what can i add as other classifiers?,0,false,0,,,,,,
UgxDGplo-MtTMXi-sZJ4AaABAg,Tessa from retail,3 months ago,1519895773220,I am stuck on the pip installation. It says command not found??,0,false,0,,,,,,
UgymiuQyo3m-GL5Gh7B4AaABAg,Anirudh Korukonda,3 months ago,1519895773227,Sublime text won't save my file. I'm using a Mac. Help.,0,false,0,,,,,,
UgzfmreYasHPj1TdUBB4AaABAg,Maggie Costello,3 months ago,1519895773233,I keep getting error in syntax...,0,false,0,,,,,,
Ugz8CpIsxzRJWyWsG654AaABAg,dkwroot,3 months ago,1519895773239,"I've been trying to get Graphviz to work so that I can export my decision tree to a graphic, but I can't get it to work at all. I went to the graphviz website and downloaded and installed the binary on Windows. I then used the command shell ""pip install graphviz"". When I import graphviz, it seems to import fine. The problem is that when I try to draw to a graph, I get a traceback error that tells me FileNotFound. Does anyone know how to fix this?",0,false,0,,,,,,
UgzaPFpcibO7C134FTR4AaABAg,Bose s,3 months ago,1519895773244,"Hi Siraj , this is a great vedio. But can you please guide a road map , how to get into Data science and then into ML. I am from construction filed, and am very basic  (Plus confused with so many different  people suggesting different juices). Please help .",0,false,0,,,,,,
UgwqNt6BhVo1dy-uD_V4AaABAg,Nobleノーブル,3 months ago,1519895773249,2:20 I just couldn't stop laughing. BUT come on! You have to admit windows is better because of performance and compatibility! MAC can't run Crysis!,0,false,0,,,,,,
UgxkwuUERpoYCUAcg-B4AaABAg,m ir,4 months ago,1517476574901,thank you Siraj! What about emacs? ;),0,false,0,,,,,,
UgxbBdDq5I3TUdmBknB4AaABAg,Memunat Ibrahim,4 months ago,1517476574909,This is awesome!,0,false,0,,,,,,
UgydTJN67BNd5AayI994AaABAg,Elektra Kypridemou,4 months ago,1517476574913,"For any of you experiencing problems with scikit-learn package (see Mick's comment):

The reason is that scikit-learn requires some other packages to be pre-installed. Namely, the requirements for scikit-learn version 0.19.1 are the following: 
* Python (>= 2.7 or >= 3.3), 
* NumPy (>= 1.8.2), 
* SciPy (>= 0.13.3). 

To fix this issue try to use 
          pip install -U scikit-learn[alldeps] 
instead of 
         pip install -U scikit-learn 
This way you install all the prerequisites along with the scikit-learn package, so you overcome any issues coming from missing packages [if any]. 

Regarding Mick's solution:
Anaconda also fixes the problem because it comes with some pre-installed packages, including the ones needed by scikit-learn. However, when the required packages are installed, Anaconda itself is not necessary to fix the issue. You can check the Anaconda package lists here: https://docs.anaconda.com/anaconda/packages/pkg-docs",0,true,1,,,,,,
,,,,,,,,UgydTJN67BNd5AayI994AaABAg.8by9KYhoLH48dOejX1lIIm,4Dm8ion,2 months ago,1522574175431,Thanks - pip install -U scikit-learn[alldeps]    fixed it !,0
Ugx9V1bp-zMqJgDmBPF4AaABAg,Junior Ferreira,4 months ago,1517476574922,tanks..,0,false,0,,,,,,
UgyUc_TeHLU-JtXiEYJ4AaABAg,Himanshu Gupta,4 months ago,1517476574932,K Nearest Neighbour's result 'male' remained constant unlike Decision Tree and MLP classifiers where result kept fluctuating.,0,false,0,,,,,,
UgyetZzHuyC6xD772WF4AaABAg,Алексей Котов,4 months ago,1517476574937,SIRAJ PLEASE BE MORE LIKE BILL WURTZ DENSER DENSER COMPACT,0,false,0,,,,,,
UgxKcwgVUa1oSzbDnGB4AaABAg,_ _,4 months ago,1517476574944,Thanks ABCD par excellence !! Well done,0,false,0,,,,,,
Ugx14T8HEHQdallIcD94AaABAg,CatFish 233,4 months ago,1517476574949,"hey! if i type in my cmd the name of the file it says ""error file not found"". can you help me with what could have went wrong? i´ve exactly typed the name of the file but it just won´t open... Help!",0,false,0,,,,,,
UgwWG0XeyN5jaDdo1KJ4AaABAg,marvin evins,5 months ago,1514798174959,"what about emacs???
classic!!",1,false,0,,,,,,
UgykerqzyKHefg9dax14AaABAg,Rudyon,5 months ago,1514798174967,Today I learned that Python excuse my lenguage but it FUCKING sucks! it makes me want to DIE!,0,false,0,,,,,,
UgzRJNF-mq87WUDjcxB4AaABAg,KeeganismeltingHALP!,5 months ago,1514798174971,I followed through but I don't understand what was supposed to happen or what to do with it I'm very new to this just started today and have no prior experience with programming...,0,false,0,,,,,,
UgzRnnBVv95FB-9vRMJ4AaABAg,Sharjeel Tahir,5 months ago,1514798174979,"stupid indian, overdoing american fake happy, overconfident personality",0,false,0,,,,,,
Ugytqmthd34nwy4xaBN4AaABAg,Younis Mohammed,5 months ago,1514798174988,2:20,0,false,0,,,,,,
UgyVuCMkb5C9rZPPJA54AaABAg,Ankit Daimary,5 months ago,1514798174992,"I am getting an Error while installing Scikit-Learn 
OSError: [Errno 13] Permission denied: '/Library/Python/2.7/site-packages/scikit_learn-0.19.1.dist-info' 
please can anybody help me out",0,false,0,,,,,,
UgyLMKr5tJx3Ytm17mJ4AaABAg,RazorflasK,5 months ago,1514798175005,"I have  just discovered this channel and omfg, i have been sleepin!! Great work dude!",0,false,0,,,,,,
UgwFcNwQo4Zoq861nZ94AaABAg,Jacob Conner,5 months ago,1514798175017,"I get this error when I try to run the program after writing it. I have also just copied and pasted the base program from git hub but it still does not work. 
C:\Users\Jacob>python demo1.py
Traceback (most recent call last):
  File ""demo1.py"", line 1, in <module>
    from sklearn import tree
  File ""C:\Users\Jacob\AppData\Local\Programs\Python\Python36-32\lib\site-packages\sklearn\__init__.py"", line 134, in <module>
    from .base import clone
  File ""C:\Users\Jacob\AppData\Local\Programs\Python\Python36-32\lib\site-packages\sklearn\base.py"", line 10, in <module>
    import numpy as np
ModuleNotFoundError: No module named 'numpy'",0,false,0,,,,,,
UgyQqp078hAnwaIDjsp4AaABAg,Jikininki,5 months ago,1514798175027,"might sound stupid but I'm a noob, should I add the coding challenges to my github even when the challenge is over a year old?",0,false,0,,,,,,
